t,x
27.00000000,-1.64320918
27.01000000,-1.41695920
27.02000000,-1.34898705
27.03000000,-1.32232931
27.04000000,-1.39538666
27.05000000,-1.46252195
27.06000000,-1.47011953
27.07000000,-1.30909811
27.08000000,-1.26188464
27.09000000,-1.34846954
27.10000000,-1.23011661
27.11000000,-1.25876097
27.12000000,-1.08839694
27.13000000,-1.14451304
27.14000000,-1.24426736
27.15000000,-1.22618227
27.16000000,-1.12733648
27.17000000,-1.02302833
27.18000000,-1.00659764
27.19000000,-1.10490401
27.20000000,-1.15488563
27.21000000,-1.35613638
27.22000000,-1.44677046
27.23000000,-1.46389276
27.24000000,-1.42426060
27.25000000,-1.45749390
27.26000000,-1.46246306
27.27000000,-1.50135037
27.28000000,-1.42549717
27.29000000,-1.51469571
27.30000000,-1.43018357
27.31000000,-1.23338040
27.32000000,-1.18548474
27.33000000,-1.23760116
27.34000000,-1.29060938
27.35000000,-1.16898035
27.36000000,-1.28105480
27.37000000,-1.37579472
27.38000000,-1.49155166
27.39000000,-1.61865727
27.40000000,-1.72232957
27.41000000,-1.64247792
27.42000000,-1.53142842
27.43000000,-1.60037001
27.44000000,-1.57883642
27.45000000,-1.50213134
27.46000000,-1.49132385
27.47000000,-1.58607247
27.48000000,-1.73231960
27.49000000,-1.63041069
27.50000000,-1.57997754
27.51000000,-1.52149196
27.52000000,-1.63149591
27.53000000,-1.60718244
27.54000000,-1.54347889
27.55000000,-1.51130377
27.56000000,-1.58505044
27.57000000,-1.48303186
27.58000000,-1.63505354
27.59000000,-1.54136182
27.60000000,-1.43248554
27.61000000,-1.27453627
27.62000000,-1.30814822
27.63000000,-1.40743715
27.64000000,-1.32734539
27.65000000,-1.39660325
27.66000000,-1.39150540
27.67000000,-1.42255587
27.68000000,-1.51205178
27.69000000,-1.47919581
27.70000000,-1.61765781
27.71000000,-1.55762841
27.72000000,-1.65354270
27.73000000,-1.82588907
27.74000000,-1.82998687
27.75000000,-1.78590849
27.76000000,-1.72732208
27.77000000,-1.64462304
27.78000000,-1.87916477
27.79000000,-1.97873963
27.80000000,-1.96708503
27.81000000,-1.81420116
27.82000000,-1.73491961
27.83000000,-1.54391815
27.84000000,-1.59564013
27.85000000,-1.56740061
27.86000000,-1.67661399
27.87000000,-1.71621090
27.88000000,-1.78888237
27.89000000,-1.85138680
27.90000000,-1.88980601
27.91000000,-1.88858936
27.92000000,-1.88542380
27.93000000,-1.83013574
27.94000000,-1.81522183
27.95000000,-1.84871878
27.96000000,-1.90005227
27.97000000,-1.92981542
27.98000000,-1.97375422
27.99000000,-1.92367024
28.00000000,-1.83615589
28.01000000,-1.91500809
28.02000000,-1.86711336
28.03000000,-2.00564777
28.04000000,-1.96732747
28.05000000,-1.85807658
28.06000000,-1.87210649
28.07000000,-1.76390683
28.08000000,-1.87688167
28.09000000,-1.96480775
28.10000000,-1.97740633
28.11000000,-1.87419660
28.12000000,-1.91500244
28.13000000,-1.95940025
28.14000000,-2.05758339
28.15000000,-2.03626649
28.16000000,-1.91057884
28.17000000,-1.83955554
28.18000000,-1.76897070
28.19000000,-1.78878366
28.20000000,-1.84422021
28.21000000,-1.77557351
28.22000000,-1.77787683
28.23000000,-1.79434871
28.24000000,-1.70362747
28.25000000,-1.72255441
28.26000000,-1.80547075
28.27000000,-1.71364917
28.28000000,-1.70472036
28.29000000,-1.80757093
28.30000000,-1.91795773
28.31000000,-1.90745757
28.32000000,-1.67276287
28.33000000,-1.71120855
28.34000000,-1.74398033
28.35000000,-1.59073122
28.36000000,-1.59566398
28.37000000,-1.73971283
28.38000000,-1.89612262
28.39000000,-1.77250816
28.40000000,-1.70498645
28.41000000,-1.62152139
28.42000000,-1.62648629
28.43000000,-1.69834424
28.44000000,-1.71921138
28.45000000,-1.70474866
28.46000000,-1.78772740
28.47000000,-1.73068854
28.48000000,-1.85578282
28.49000000,-1.88813080
28.50000000,-1.90758752
28.51000000,-1.97573571
28.52000000,-2.19529838
28.53000000,-2.14941376
28.54000000,-2.22391413
28.55000000,-2.09023138
28.56000000,-2.12338449
28.57000000,-2.17645876
28.58000000,-2.16621833
28.59000000,-2.05979125
28.60000000,-2.11510212
28.61000000,-2.01257080
28.62000000,-1.86753415
28.63000000,-1.76756810
28.64000000,-1.60404117
28.65000000,-1.47397455
28.66000000,-1.32174933
28.67000000,-1.16065582
28.68000000,-1.13926854
28.69000000,-1.18162130
28.70000000,-1.40725485
28.71000000,-1.53882454
28.72000000,-1.58288340
28.73000000,-1.62026547
28.74000000,-1.63473478
28.75000000,-1.73399346
28.76000000,-1.89270423
28.77000000,-1.90478019
28.78000000,-1.92276960
28.79000000,-2.00256362
28.80000000,-2.07577755
28.81000000,-2.16875532
28.82000000,-2.20732332
28.83000000,-2.29184994
28.84000000,-2.16471648
28.85000000,-2.13953445
28.86000000,-2.23569647
28.87000000,-2.26262340
28.88000000,-2.37952065
28.89000000,-2.27711406
28.90000000,-2.13755683
28.91000000,-2.01128786
28.92000000,-2.12475148
28.93000000,-2.13281580
28.94000000,-2.17190646
28.95000000,-2.11461920
28.96000000,-2.21435287
28.97000000,-2.28083486
28.98000000,-2.32101615
28.99000000,-2.30452679
29.00000000,-2.23396166
29.01000000,-2.16644817
29.02000000,-2.08315731
29.03000000,-2.10343725
29.04000000,-2.22695135
29.05000000,-2.34295691
29.06000000,-2.28261273
29.07000000,-2.32909387
29.08000000,-2.49919225
29.09000000,-2.43664742
29.10000000,-2.42247364
29.11000000,-2.56185912
29.12000000,-2.44263619
29.13000000,-2.35775127
29.14000000,-2.34269787
29.15000000,-2.46895846
29.16000000,-2.60795703
29.17000000,-2.63735990
29.18000000,-2.80743276
29.19000000,-2.76552102
29.20000000,-2.90522059
29.21000000,-2.88727671
29.22000000,-2.91464621
29.23000000,-2.84201036
29.24000000,-2.93438412
29.25000000,-2.90554398
29.26000000,-3.04357523
29.27000000,-2.96249848
29.28000000,-2.97251341
29.29000000,-2.92144209
29.30000000,-3.05203390
29.31000000,-3.00059946
29.32000000,-2.96847882
29.33000000,-2.93062479
29.34000000,-2.89789608
29.35000000,-2.91579352
29.36000000,-2.79020570
29.37000000,-2.80440040
29.38000000,-2.87691512
29.39000000,-2.88134928
29.40000000,-2.97496040
29.41000000,-3.01987256
29.42000000,-3.03608729
29.43000000,-3.07252466
29.44000000,-3.05104869
29.45000000,-2.85494702
29.46000000,-2.79642456
29.47000000,-2.68779629
29.48000000,-2.73682333
29.49000000,-2.79415655
29.50000000,-2.83057728
29.51000000,-2.74387308
29.52000000,-2.95731299
29.53000000,-3.05915081
29.54000000,-3.04738765
29.55000000,-3.06827319
29.56000000,-2.86996609
29.57000000,-2.82376278
29.58000000,-2.88857005
29.59000000,-3.04488647
29.60000000,-3.07742003
29.61000000,-3.20620333
29.62000000,-3.15792516
29.63000000,-3.14023557
29.64000000,-3.10666225
29.65000000,-2.89719126
29.66000000,-2.98648926
29.67000000,-3.00423644
29.68000000,-3.12398589
29.69000000,-3.13048375
29.70000000,-2.96959115
29.71000000,-2.91123411
29.72000000,-2.92122720
29.73000000,-2.89460356
29.74000000,-3.01424182
29.75000000,-3.05210807
29.76000000,-3.04205676
29.77000000,-3.03059353
29.78000000,-3.18213986
29.79000000,-3.14778647
29.80000000,-3.11829293
29.81000000,-3.15443891
29.82000000,-3.15244419
29.83000000,-3.29921712
29.84000000,-3.44554707
29.85000000,-3.43035557
29.86000000,-3.49541271
29.87000000,-3.49482056
29.88000000,-3.40912408
29.89000000,-3.42481251
29.90000000,-3.70416691
29.91000000,-3.71738019
29.92000000,-3.76362591
29.93000000,-3.78521353
29.94000000,-3.69334784
29.95000000,-3.84935418
29.96000000,-3.82303384
29.97000000,-3.66409194
29.98000000,-3.72485420
29.99000000,-3.67575899
30.00000000,-3.57729053
30.01000000,-3.64401158
30.02000000,-3.71314168
30.03000000,-3.63690509
30.04000000,-3.57587173
30.05000000,-3.65273064
30.06000000,-3.76855159
30.07000000,-3.89474798
30.08000000,-3.72663542
30.09000000,-3.73156661
30.10000000,-3.49367797
30.11000000,-3.43637657
30.12000000,-3.39070615
30.13000000,-3.35838355
30.14000000,-3.25678937
30.15000000,-3.35176730
30.16000000,-3.13409010
30.17000000,-3.14255323
30.18000000,-3.21132196
30.19000000,-3.17946020
30.20000000,-3.06863658
30.21000000,-3.16785775
30.22000000,-3.10958689
30.23000000,-3.17967651
30.24000000,-3.22871402
30.25000000,-3.27604791
30.26000000,-3.19805574
30.27000000,-3.30736398
30.28000000,-3.28644869
30.29000000,-3.31914725
30.30000000,-3.40220870
30.31000000,-3.52185995
30.32000000,-3.64038785
30.33000000,-3.80194726
30.34000000,-3.71042957
30.35000000,-3.73273967
30.36000000,-3.71500811
30.37000000,-3.59533167
30.38000000,-3.71554572
30.39000000,-3.80784251
30.40000000,-3.78046704
30.41000000,-3.96098476
30.42000000,-4.01687512
30.43000000,-4.10735599
30.44000000,-4.07235007
30.45000000,-4.11289548
30.46000000,-3.91002410
30.47000000,-3.81427995
30.48000000,-3.89769666
30.49000000,-3.93447916
30.50000000,-3.96727037
30.51000000,-3.63462930
30.52000000,-3.78383195
30.53000000,-3.76158606
30.54000000,-3.96814848
30.55000000,-3.96685815
30.56000000,-3.77388567
30.57000000,-3.81284427
30.58000000,-3.70048240
30.59000000,-3.70524368
30.60000000,-3.74564093
30.61000000,-3.76893375
30.62000000,-3.82573955
30.63000000,-3.88643250
30.64000000,-4.01750873
30.65000000,-3.86481990
30.66000000,-3.90219513
30.67000000,-3.87086660
30.68000000,-3.95658435
30.69000000,-3.84290701
30.70000000,-3.86834113
30.71000000,-3.87551023
30.72000000,-4.05647014
30.73000000,-4.01484428
30.74000000,-3.83168629
30.75000000,-3.91667820
30.76000000,-3.96054278
30.77000000,-4.07239490
30.78000000,-4.05744249
30.79000000,-4.04901135
30.80000000,-3.97647873
30.81000000,-3.91934314
30.82000000,-3.99863507
30.83000000,-3.97414095
30.84000000,-4.00498399
30.85000000,-4.11208479
30.86000000,-4.12271434
30.87000000,-3.74048696
30.88000000,-3.50709965
30.89000000,-3.49136344
30.90000000,-3.31573204
30.91000000,-3.31861251
30.92000000,-3.32226704
30.93000000,-3.51556308
30.94000000,-3.60981586
30.95000000,-3.68636088
30.96000000,-3.67376579
30.97000000,-3.67053046
30.98000000,-3.72658943
30.99000000,-3.78360745
31.00000000,-3.79833096
31.01000000,-3.85769565
31.02000000,-3.89389579
31.03000000,-4.01684374
31.04000000,-4.04785911
31.05000000,-4.12931589
31.06000000,-4.00371299
31.07000000,-4.02609152
31.08000000,-4.04303304
31.09000000,-3.99820871
31.10000000,-3.94051278
31.11000000,-4.11216670
31.12000000,-4.14778903
31.13000000,-4.23661837
31.14000000,-4.24901708
31.15000000,-4.30052582
31.16000000,-4.28266862
31.17000000,-4.37857321
31.18000000,-4.43316064
31.19000000,-4.49006003
31.20000000,-4.37955586
31.21000000,-4.34056572
31.22000000,-4.30150657
31.23000000,-4.32798764
31.24000000,-4.36429543
31.25000000,-4.30601299
31.26000000,-4.22611659
31.27000000,-4.22248886
31.28000000,-4.10621282
31.29000000,-3.97674421
31.30000000,-4.14122564
31.31000000,-4.09611714
31.32000000,-4.09832927
31.33000000,-4.05745123
31.34000000,-3.94382485
31.35000000,-4.03390675
31.36000000,-4.19391721
31.37000000,-4.08120110
31.38000000,-4.17900897
31.39000000,-4.24554142
31.40000000,-4.22295656
31.41000000,-4.28945526
31.42000000,-4.44653159
31.43000000,-4.44088935
31.44000000,-4.51681737
31.45000000,-4.45477298
31.46000000,-4.50315325
31.47000000,-4.56974628
31.48000000,-4.58846146
31.49000000,-4.48095189
31.50000000,-4.38792100
31.51000000,-4.49504966
31.52000000,-4.21283137
31.53000000,-4.24330259
31.54000000,-4.35642251
31.55000000,-4.26542110
31.56000000,-4.29945563
31.57000000,-4.08193395
31.58000000,-3.99515215
31.59000000,-4.01302656
31.60000000,-3.85348936
31.61000000,-3.76665109
31.62000000,-3.88765729
31.63000000,-3.79687405
31.64000000,-3.84662436
31.65000000,-3.85303367
31.66000000,-3.83800171
31.67000000,-3.92399231
31.68000000,-4.05536454
31.69000000,-4.01655846
31.70000000,-4.15337353
31.71000000,-4.40881711
31.72000000,-4.49022326
31.73000000,-4.45486890
31.74000000,-4.47962958
31.75000000,-4.35067667
31.76000000,-4.33012599
31.77000000,-4.40459189
31.78000000,-4.44634795
31.79000000,-4.58777891
31.80000000,-4.47690530
31.81000000,-4.61277685
31.82000000,-4.70251123
31.83000000,-4.71618859
31.84000000,-4.71359517
31.85000000,-4.86150341
31.86000000,-4.94962624
31.87000000,-4.92064737
31.88000000,-4.80521471
31.89000000,-4.76791174
31.90000000,-4.76810876
31.91000000,-4.92196558
31.92000000,-4.98123883
31.93000000,-4.92659879
31.94000000,-4.81604082
31.95000000,-4.72469521
31.96000000,-4.70852570
31.97000000,-4.58571139
31.98000000,-4.29527246
31.99000000,-4.35251102
32.00000000,-4.42664634
32.01000000,-4.40088657
32.02000000,-4.38745536
32.03000000,-4.34602420
32.04000000,-4.40929983
32.05000000,-4.51057471
32.06000000,-4.58603418
32.07000000,-4.45914653
32.08000000,-4.60058103
32.09000000,-4.54841527
32.10000000,-4.60190981
32.11000000,-4.63494554
32.12000000,-4.55833297
32.13000000,-4.47165492
32.14000000,-4.43512143
32.15000000,-4.62021584
32.16000000,-4.46080926
32.17000000,-4.32755920
32.18000000,-4.31625174
32.19000000,-4.31306783
32.20000000,-4.13076638
32.21000000,-4.03397857
32.22000000,-4.03489102
32.23000000,-4.06210744
32.24000000,-4.07943010
32.25000000,-3.95966718
32.26000000,-3.85368817
32.27000000,-4.01310362
32.28000000,-3.96463283
32.29000000,-3.87623838
32.30000000,-4.02494658
32.31000000,-4.02323058
32.32000000,-4.19892333
32.33000000,-4.18387458
32.34000000,-4.39010610
32.35000000,-4.45608559
32.36000000,-4.51496414
32.37000000,-4.58359164
32.38000000,-4.43614705
32.39000000,-4.38037792
32.40000000,-4.41814461
32.41000000,-4.50924332
32.42000000,-4.53086633
32.43000000,-4.63151220
32.44000000,-4.53188844
32.45000000,-4.32994590
32.46000000,-4.22246093
32.47000000,-4.18718067
32.48000000,-4.20164996
32.49000000,-4.24005976
32.50000000,-4.06341127
32.51000000,-4.11897313
32.52000000,-3.96080379
32.53000000,-4.07197731
32.54000000,-4.09956449
32.55000000,-4.26892036
32.56000000,-4.25086248
32.57000000,-4.37510981
32.58000000,-4.20641732
32.59000000,-4.16308688
32.60000000,-4.10726566
32.61000000,-4.07694419
32.62000000,-4.18415980
32.63000000,-4.16965589
32.64000000,-3.98386299
32.65000000,-3.98101557
32.66000000,-4.08072668
32.67000000,-4.26392058
32.68000000,-4.33312132
32.69000000,-4.50717765
32.70000000,-4.42187232
32.71000000,-4.34154466
32.72000000,-4.42694207
32.73000000,-4.36333047
32.74000000,-4.41879427
32.75000000,-4.42114630
32.76000000,-4.38174017
32.77000000,-4.42394530
32.78000000,-4.37991299
32.79000000,-4.54629584
32.80000000,-4.53227520
32.81000000,-4.53350426
32.82000000,-4.73587682
32.83000000,-4.91447790
32.84000000,-5.09797303
32.85000000,-5.05399336
32.86000000,-5.03907040
32.87000000,-5.00915510
32.88000000,-5.13928837
32.89000000,-5.02282135
32.90000000,-4.92202582
32.91000000,-4.99626111
32.92000000,-4.87615695
32.93000000,-4.89881111
32.94000000,-5.07398221
32.95000000,-5.23471469
32.96000000,-5.15872499
32.97000000,-5.16655051
32.98000000,-5.07584474
32.99000000,-5.08214413
33.00000000,-5.05283596
33.01000000,-4.91062464
33.02000000,-4.95145205
33.03000000,-4.91147945
33.04000000,-4.85957917
33.05000000,-4.78101026
33.06000000,-4.77151888
33.07000000,-4.81848630
33.08000000,-4.81643934
33.09000000,-4.86205983
33.10000000,-4.69129207
33.11000000,-4.56487380
33.12000000,-4.58295287
33.13000000,-4.53783217
33.14000000,-4.55210918
33.15000000,-4.43050901
33.16000000,-4.32340570
33.17000000,-4.26438292
33.18000000,-4.17512430
33.19000000,-4.10697966
33.20000000,-3.98751998
33.21000000,-3.93241308
33.22000000,-3.91525682
33.23000000,-3.97102176
33.24000000,-4.12621132
33.25000000,-4.12693305
33.26000000,-4.19897514
33.27000000,-4.19087475
33.28000000,-4.07473047
33.29000000,-4.05541063
33.30000000,-4.09488309
33.31000000,-4.17814852
33.32000000,-4.31907296
33.33000000,-4.18363289
33.34000000,-4.35921018
33.35000000,-4.45050888
33.36000000,-4.67960381
33.37000000,-4.70887817
33.38000000,-4.74075219
33.39000000,-4.77881125
33.40000000,-4.78273484
33.41000000,-4.86246998
33.42000000,-4.95140431
33.43000000,-4.76714596
33.44000000,-4.79816868
33.45000000,-4.70500374
33.46000000,-4.78632834
33.47000000,-4.62266232
33.48000000,-4.46893277
33.49000000,-4.44359644
33.50000000,-4.55132780
33.51000000,-4.54035200
33.52000000,-4.53335137
33.53000000,-4.50712230
33.54000000,-4.60269080
33.55000000,-4.75268947
33.56000000,-4.73407682
33.57000000,-4.73273892
33.58000000,-4.73016504
33.59000000,-4.62511990
33.60000000,-4.77032339
33.61000000,-4.66686886
33.62000000,-4.73885818
33.63000000,-4.77601096
33.64000000,-4.85620089
33.65000000,-4.84481080
33.66000000,-5.03297018
33.67000000,-5.08726227
33.68000000,-5.13629429
33.69000000,-5.00733313
33.70000000,-4.98975965
33.71000000,-4.91771293
33.72000000,-4.91466020
33.73000000,-5.01709290
33.74000000,-4.92386387
33.75000000,-5.00594607
33.76000000,-5.05606743
33.77000000,-5.03532942
33.78000000,-4.93825788
33.79000000,-4.95592720
33.80000000,-4.80239677
33.81000000,-4.85714341
33.82000000,-4.78815591
33.83000000,-4.78540020
33.84000000,-4.62834032
33.85000000,-4.60458555
33.86000000,-4.79001454
33.87000000,-4.67878601
33.88000000,-4.68460147
33.89000000,-4.73756536
33.90000000,-4.61290010
33.91000000,-4.64372451
33.92000000,-4.58140397
33.93000000,-4.65595160
33.94000000,-4.73723664
33.95000000,-4.55380985
33.96000000,-4.63023621
33.97000000,-4.68639819
33.98000000,-4.85488707
33.99000000,-4.68946140
34.00000000,-4.64731684
34.01000000,-4.54747934
34.02000000,-4.67813926
34.03000000,-4.72990487
34.04000000,-4.73668369
34.05000000,-4.88916245
34.06000000,-4.75557516
34.07000000,-4.75504027
34.08000000,-4.78499162
34.09000000,-4.75897657
34.10000000,-4.83185531
34.11000000,-4.82492808
34.12000000,-4.47976177
34.13000000,-4.41705368
34.14000000,-4.24801405
34.15000000,-4.28139835
34.16000000,-4.35441455
34.17000000,-4.32126699
34.18000000,-4.45327685
34.19000000,-4.68174599
34.20000000,-4.60624586
34.21000000,-4.53980893
34.22000000,-4.45415390
34.23000000,-4.44910983
34.24000000,-4.24904801
34.25000000,-4.25565630
34.26000000,-4.30892495
34.27000000,-4.60742036
34.28000000,-4.60983324
34.29000000,-4.52434054
34.30000000,-4.52139225
34.31000000,-4.40670938
34.32000000,-4.17501791
34.33000000,-4.19026542
34.34000000,-4.06504493
34.35000000,-4.22159767
34.36000000,-4.11635496
34.37000000,-4.10794773
34.38000000,-4.12803281
34.39000000,-4.14230869
34.40000000,-4.15586788
34.41000000,-4.18467023
34.42000000,-4.16271060
34.43000000,-4.17805846
34.44000000,-4.29154868
34.45000000,-4.24769752
34.46000000,-4.30636046
34.47000000,-4.19940862
34.48000000,-4.20069161
34.49000000,-4.18588887
34.50000000,-4.38871912
34.51000000,-4.51219277
34.52000000,-4.41597524
34.53000000,-4.48714892
34.54000000,-4.53814911
34.55000000,-4.56367403
34.56000000,-4.42501794
34.57000000,-4.38539163
34.58000000,-4.25217247
34.59000000,-4.27682117
34.60000000,-4.25336513
34.61000000,-4.37156279
34.62000000,-4.25157389
34.63000000,-4.23858328
34.64000000,-4.23205108
34.65000000,-4.19610350
34.66000000,-4.04932624
34.67000000,-4.06875109
34.68000000,-3.90041282
34.69000000,-3.98361487
34.70000000,-3.93940460
34.71000000,-3.73651304
34.72000000,-3.78362626
34.73000000,-3.75720886
34.74000000,-3.66757975
34.75000000,-3.67953593
34.76000000,-3.82773149
34.77000000,-3.93141356
34.78000000,-3.87135459
34.79000000,-3.78026738
34.80000000,-3.69992172
34.81000000,-3.58342856
34.82000000,-3.57443832
34.83000000,-3.55182779
34.84000000,-3.70193874
34.85000000,-3.66835487
34.86000000,-3.60525262
34.87000000,-3.66177112
34.88000000,-3.59554006
34.89000000,-3.77533118
34.90000000,-3.69833355
34.91000000,-3.66645595
34.92000000,-3.45356187
34.93000000,-3.31052654
34.94000000,-3.15817324
34.95000000,-3.07485444
34.96000000,-3.00865545
34.97000000,-3.12531426
34.98000000,-3.15726073
34.99000000,-2.97300925
35.00000000,-3.11713919
35.01000000,-3.25750403
35.02000000,-3.11078010
35.03000000,-3.16580284
35.04000000,-3.00976650
35.05000000,-3.04963787
35.06000000,-3.09852626
35.07000000,-2.96912408
35.08000000,-2.87375634
35.09000000,-3.14394749
35.10000000,-3.09726144
35.11000000,-3.03569612
35.12000000,-3.01319758
35.13000000,-3.07745678
35.14000000,-3.07307721
35.15000000,-3.11134682
35.16000000,-3.08865884
35.17000000,-3.10735394
35.18000000,-3.16799308
35.19000000,-3.15003204
35.20000000,-3.06821313
35.21000000,-3.03777844
35.22000000,-3.09162379
35.23000000,-3.05645257
35.24000000,-2.94794511
35.25000000,-2.78693072
35.26000000,-2.66478199
35.27000000,-2.60971158
35.28000000,-2.70931913
35.29000000,-2.84451974
35.30000000,-2.86333560
35.31000000,-3.00282242
35.32000000,-3.07979948
35.33000000,-3.09527181
35.34000000,-3.14214521
35.35000000,-3.17336595
35.36000000,-3.30457973
35.37000000,-3.27978076
35.38000000,-3.17849007
35.39000000,-3.23171457
35.40000000,-3.15752318
35.41000000,-2.88967174
35.42000000,-2.89740801
35.43000000,-2.83083830
35.44000000,-2.80974588
35.45000000,-2.71137863
35.46000000,-2.88188793
35.47000000,-2.98614266
35.48000000,-2.97030320
35.49000000,-2.88012179
35.50000000,-2.86562933
35.51000000,-3.03065384
35.52000000,-3.11149984
35.53000000,-3.18941470
35.54000000,-3.14892080
35.55000000,-3.22355023
35.56000000,-3.29001917
35.57000000,-3.17989940
35.58000000,-3.04477782
35.59000000,-3.08458292
35.60000000,-3.04055036
35.61000000,-3.22717846
35.62000000,-3.20573217
35.63000000,-3.08513149
35.64000000,-3.03091076
35.65000000,-3.01928922
35.66000000,-3.05664387
35.67000000,-3.11979475
35.68000000,-3.13614309
35.69000000,-3.28971914
35.70000000,-3.12702838
35.71000000,-3.06904380
35.72000000,-3.07775298
35.73000000,-3.13819458
35.74000000,-3.14365945
35.75000000,-3.06230812
35.76000000,-2.95963218
35.77000000,-3.04852146
35.78000000,-3.14435007
35.79000000,-2.93495490
35.80000000,-2.81982814
35.81000000,-2.74756623
35.82000000,-2.76005707
35.83000000,-2.66627501
35.84000000,-2.79226519
35.85000000,-2.63769221
35.86000000,-2.63995059
35.87000000,-2.55954447
35.88000000,-2.49364292
35.89000000,-2.50555319
35.90000000,-2.52183704
35.91000000,-2.39841781
35.92000000,-2.29456886
35.93000000,-2.47064469
35.94000000,-2.63864994
35.95000000,-2.73195268
35.96000000,-2.81994124
35.97000000,-2.93038386
35.98000000,-2.90170760
35.99000000,-2.94662719
36.00000000,-2.82454142
36.01000000,-2.82599747
36.02000000,-2.65623868
36.03000000,-2.65248913
36.04000000,-2.69464195
36.05000000,-2.68681605
36.06000000,-2.59098664
36.07000000,-2.75113725
36.08000000,-2.77062161
36.09000000,-2.73949573
36.10000000,-2.70181752
36.11000000,-2.73731025
36.12000000,-2.68706302
36.13000000,-2.65650732
36.14000000,-2.71436988
36.15000000,-2.49485283
36.16000000,-2.44965039
36.17000000,-2.48154390
36.18000000,-2.53747503
36.19000000,-2.43326540
36.20000000,-2.42184279
36.21000000,-2.16582059
36.22000000,-2.20833010
36.23000000,-2.33148663
36.24000000,-2.33309073
36.25000000,-2.31441744
36.26000000,-2.52510529
36.27000000,-2.55475959
36.28000000,-2.59032375
36.29000000,-2.62590495
36.30000000,-2.68761457
36.31000000,-2.82059002
36.32000000,-2.74337592
36.33000000,-2.80038831
36.34000000,-2.90135826
36.35000000,-2.97590101
36.36000000,-3.02164538
36.37000000,-3.00926985
36.38000000,-2.94093132
36.39000000,-3.03477880
36.40000000,-3.08119115
36.41000000,-3.21420133
36.42000000,-3.55182423
36.43000000,-3.53446892
36.44000000,-3.38070133
36.45000000,-3.32680266
36.46000000,-3.37584525
36.47000000,-3.36450942
36.48000000,-3.48030917
36.49000000,-3.49079825
36.50000000,-3.53182378
36.51000000,-3.61532929
36.52000000,-3.57295640
36.53000000,-3.31118321
36.54000000,-3.14298267
36.55000000,-3.14861848
36.56000000,-3.05863270
36.57000000,-2.97083264
36.58000000,-3.03410103
36.59000000,-2.96819357
36.60000000,-3.11080868
36.61000000,-3.18978312
36.62000000,-3.16431294
36.63000000,-3.20420955
36.64000000,-3.02695958
36.65000000,-2.96064206
36.66000000,-2.99736555
36.67000000,-3.04292484
36.68000000,-3.02270631
36.69000000,-3.12674809
36.70000000,-3.06562352
36.71000000,-3.20162090
36.72000000,-3.13771907
36.73000000,-3.15260969
36.74000000,-3.10957203
36.75000000,-3.20927584
36.76000000,-3.18317268
36.77000000,-2.94034632
36.78000000,-2.98459782
36.79000000,-2.95136553
36.80000000,-2.79933316
36.81000000,-2.72176308
36.82000000,-2.67721365
36.83000000,-2.77724397
36.84000000,-2.90361418
36.85000000,-2.89681913
36.86000000,-2.94169431
36.87000000,-2.94212928
36.88000000,-2.92009255
36.89000000,-2.98627529
36.90000000,-2.93537185
36.91000000,-2.74804854
36.92000000,-2.84760862
36.93000000,-2.89313945
36.94000000,-2.89665394
36.95000000,-2.78115965
36.96000000,-2.89840727
36.97000000,-3.00347288
36.98000000,-3.21833724
36.99000000,-3.26076429
37.00000000,-3.19111933
37.01000000,-3.15380841
37.02000000,-3.21232720
37.03000000,-3.14007388
37.04000000,-3.11807198
37.05000000,-3.30858351
37.06000000,-3.42973870
37.07000000,-3.27683730
37.08000000,-3.24297837
37.09000000,-3.37883632
37.10000000,-3.29515159
37.11000000,-3.18736052
37.12000000,-3.22927024
37.13000000,-3.16188740
37.14000000,-3.53431652
37.15000000,-3.43519168
37.16000000,-3.31595854
37.17000000,-3.42677084
37.18000000,-3.39684891
37.19000000,-3.42896254
37.20000000,-3.43750101
37.21000000,-3.47827030
37.22000000,-3.60976071
37.23000000,-3.41891546
37.24000000,-3.44823709
37.25000000,-3.43603747
37.26000000,-3.53525951
37.27000000,-3.63717859
37.28000000,-3.59410016
37.29000000,-3.53966390
37.30000000,-3.45010165
37.31000000,-3.33799920
37.32000000,-3.35735096
37.33000000,-3.40009259
37.34000000,-3.32371116
37.35000000,-3.38579322
37.36000000,-3.29692448
37.37000000,-3.25782599
37.38000000,-3.14069443
37.39000000,-3.07208491
37.40000000,-3.17599345
37.41000000,-3.26096882
37.42000000,-3.18608981
37.43000000,-2.99379118
37.44000000,-3.12457545
37.45000000,-3.12069200
37.46000000,-3.09096420
37.47000000,-3.24199647
37.48000000,-3.19256297
37.49000000,-3.20027897
37.50000000,-3.40833458
37.51000000,-3.24445762
37.52000000,-3.32915621
37.53000000,-3.45574197
37.54000000,-3.41199994
37.55000000,-3.35454526
37.56000000,-3.27922685
37.57000000,-3.31618757
37.58000000,-3.31562091
37.59000000,-3.38704377
37.60000000,-3.51636998
37.61000000,-3.40669873
37.62000000,-3.41527165
37.63000000,-3.43179544
37.64000000,-3.63000630
37.65000000,-3.64602841
37.66000000,-3.72845485
37.67000000,-3.74405198
37.68000000,-3.76410437
37.69000000,-3.80686880
37.70000000,-3.71108150
37.71000000,-3.66452055
37.72000000,-3.54997283
37.73000000,-3.68068058
37.74000000,-3.74373584
37.75000000,-3.74589205
